graph,alpha_log2,eps_log2,alpha,eps,n,edges,status,triv,lvl0_over_eps,W_push,W_WY,W_target,E_expansions,tightenings,winner,ratio_to_target,err_push_over_eps,err_wy_over_eps,push_maxrd_over_eps,const_push,const_wy,wy_S,wy_volS,wy_nnzlu,wy_C_adj,wy_R_adj,wy_C_rec,wy_C_resp,push_C_adj,push_R_adj,n_push,wall_push,wall_wy
star,-7,-9,0.0078125,0.001953125,129,128,ok,0,2.015624999999765,24064,3626,5792.618751480197,7,5,WY,0.6259690401812552,0.7493352757235836,2.888970123978146e-14,0.9973783730900443,0.3671875,0.01383209228515625,129,256,514,256,768,1024,1578,256,23808,12126,0.0,0.004
star,-7,-10,0.0078125,0.0009765625,257,256,ok,0,2.0156250000003535,48128,7210,11585.237502960394,7,5,WY,0.6223437368597422,0.7493352757241556,1.4210854715202004e-14,0.9973783730900709,0.3671875,0.0068759918212890625,257,512,1026,512,1536,2048,3114,512,47616,24158,0.0,0.005
star,-7,-11,0.0078125,0.00048828125,513,512,ok,0,2.0156250000002958,96256,14378,23170.475005920787,7,5,WY,0.6205310851989857,0.749335275724123,6.90840681820861e-15,0.9973783730900624,0.3671875,0.0034279823303222656,513,1024,2050,1024,3072,4096,6186,1024,95232,48222,0.0,0.006
star,-7,-12,0.0078125,0.000244140625,1025,1024,ok,0,2.0156250000004428,192512,28714,46340.950011841574,7,5,WY,0.6196247593686074,0.7493352757242293,7.105427357601002e-15,0.9973783730899891,0.3671875,0.0017114877700805664,1025,2048,4098,2048,6144,8192,12330,2048,190464,96350,0.001,0.011
star,-7,-13,0.0078125,0.0001220703125,2049,2048,ok,0,2.0156250000004308,385024,57386,92681.90002368315,7,5,WY,0.6191715964534182,0.7493352757240954,2.51214793389404e-15,0.9973783730900282,0.3671875,0.0008551180362701416,2049,4096,8194,4096,12288,16384,24618,4096,380928,192606,0.001,0.022
star,-8,-3,0.00390625,0.125,3,2,ok,0,2.0078124999999565,752,108,128.0,8,6,WY,0.84375,0.7502942995943114,7.549516567451064e-15,0.9995238144971679,0.3671875,1.6875,3,4,10,4,14,18,72,4,748,564,0.0,0.002
star,-8,-4,0.00390625,0.0625,5,4,ok,0,2.007812500000015,1504,168,256.0,8,6,WY,0.65625,0.7502942995943711,8.43769498715119e-15,0.9995238144971657,0.3671875,0.65625,5,8,18,8,28,36,96,8,1496,940,0.0,0.002
star,-8,-5,0.00390625,0.03125,9,8,ok,0,2.007812499999963,3008,288,512.0,8,6,WY,0.5625,0.7502942995943178,1.6653345369377348e-14,0.9995238144971695,0.3671875,0.28125,9,16,34,16,56,72,144,16,2992,1692,0.0,0.002
star,-8,-6,0.00390625,0.015625,17,16,ok,0,2.0078125000000067,6016,528,1024.0,8,6,WY,0.515625,0.7502942995943642,1.1102230246251565e-15,0.9995238144971657,0.3671875,0.12890625,17,32,66,32,112,144,240,32,5984,3196,0.0,0.003
star,-8,-7,0.00390625,0.0078125,33,32,ok,0,2.0078124999999503,12032,1008,2048.0,8,6,WY,0.4921875,0.7502942995943049,5.129230373768223e-14,0.9995238144971705,0.3671875,0.0615234375,33,64,130,64,224,288,432,64,11968,6204,0.0,0.003
star,-8,-8,0.00390625,0.00390625,65,64,ok,0,2.007812500000004,24064,1968,4096.0,8,6,WY,0.48046875,0.7502942995943622,3.774758283725532e-15,0.9995238144971517,0.3671875,0.030029296875,65,128,258,128,448,576,816,128,23936,12220,0.0,0.003
star,-8,-9,0.00390625,0.001953125,129,128,ok,0,2.0078125000000058,48128,3888,8192.0,8,6,WY,0.474609375,0.7502942995943647,0.0,0.99952381449717,0.3671875,0.01483154296875,129,256,514,256,896,1152,1584,256,47872,24252,0.0,0.003
star,-8,-10,0.00390625,0.0009765625,257,256,ok,0,2.0078124999990763,96256,7728,16384.0,8,6,WY,0.4716796875,0.750294299593379,8.570921750106208e-14,0.9995238144972345,0.3671875,0.0073699951171875,257,512,1026,512,1792,2304,3120,512,95744,48316,0.0,0.004
star,-8,-11,0.00390625,0.00048828125,513,512,ok,0,2.0078124999986104,192512,15408,32768.0,8,6,WY,0.47021484375,0.7502942995930182,2.888970123978146e-14,0.999523814497023,0.3671875,0.003673553466796875,513,1024,2050,1024,3584,4608,6192,1024,191488,96444,0.001,0.006
star,-8,-12,0.00390625,0.000244140625,1025,1024,ok,0,2.007812499998378,385024,30768,65536.0,8,6,WY,0.469482421875,0.7502942995926818,1.4210854715202004e-14,0.9995238144971954,0.3671875,0.0018339157104492188,1025,2048,4098,2048,7168,9216,12336,2048,382976,192700,0.001,0.011
star,-8,-13,0.00390625,0.0001220703125,2049,2048,ok,0,2.007812499998262,770048,61488,131072.0,8,6,WY,0.4691162109375,0.7502942995926931,1.4210854715202004e-14,0.9995238144966335,0.3671875,0.0009162425994873047,2049,4096,8194,4096,14336,18432,24624,4096,765952,385212,0.003,0.025
star,-9,-3,0.001953125,0.125,3,2,ok,0,2.00390624999992,1506,118,181.01933598375615,9,7,WY,0.6518640639063485,0.7497940245694956,5.773159728050814e-15,0.9992914103907267,0.36767578125,1.84375,3,4,10,4,16,20,78,4,1502,1129,0.0,0.003
star,-9,-4,0.001953125,0.0625,5,4,ok,0,2.0039062499999685,3012,182,362.0386719675123,9,7,WY,0.5027087272498112,0.7497940245695442,3.3306690738754696e-15,0.9992914103907284,0.36767578125,0.7109375,5,8,18,8,32,40,102,8,3004,1881,0.0,0.003
star,-9,-5,0.001953125,0.03125,9,8,ok,0,2.0039062499999227,6024,310,724.0773439350246,9,7,WY,0.42813105892154246,0.7497940245694981,9.103828801926284e-15,0.999291410390724,0.36767578125,0.302734375,9,16,34,16,64,80,150,16,6008,3385,0.0,0.003
star,-9,-6,0.001953125,0.015625,17,16,ok,0,2.0039062499999836,12048,566,1448.1546878700492,9,7,WY,0.39084222475740815,0.7497940245695585,1.0880185641326534e-14,0.9992914103907309,0.36767578125,0.13818359375,17,32,66,32,128,160,246,32,12016,6393,0.0,0.002
star,-9,-7,0.001953125,0.0078125,33,32,ok,0,2.003906249999933,24096,1078,2896.3093757400984,9,7,WY,0.37219780767534094,0.74979402456951,1.1102230246251565e-14,0.9992914103907231,0.36767578125,0.0657958984375,33,64,130,64,256,320,438,64,24032,12409,0.0,0.004
star,-9,-8,0.001953125,0.00390625,65,64,ok,0,2.003906249999986,48192,2102,5792.618751480197,9,7,WY,0.3628755991343074,0.7497940245695469,4.39648317751562e-14,0.9992914103907193,0.36767578125,0.032073974609375,65,128,258,128,512,640,822,128,48064,24441,0.0,0.003
star,-9,-9,0.001953125,0.001953125,129,128,ok,0,2.0039062499999427,96384,4150,11585.237502960394,9,7,WY,0.3582144948637906,0.7497940245694734,2.220446049250313e-16,0.999291410390796,0.36767578125,0.01583099365234375,129,256,514,256,1024,1280,1590,256,96128,48505,0.0,0.003
star,-9,-10,0.001953125,0.0009765625,257,256,ok,0,2.003906249999945,192768,8246,23170.475005920787,9,7,WY,0.3558839427285322,0.7497940245694816,1.7763568394002505e-15,0.9992914103907864,0.36767578125,0.007863998413085938,257,512,1026,512,2048,2560,3126,512,192256,96633,0.001,0.007
star,-9,-11,0.001953125,0.00048828125,513,512,ok,0,2.0039062499999423,385536,16438,46340.950011841574,9,7,WY,0.354718666660903,0.7497940245697821,1.1102230246251565e-15,0.999291410390347,0.36767578125,0.003919124603271484,513,1024,2050,1024,4096,5120,6198,1024,384512,192889,0.001,0.007
star,-9,-12,0.001953125,0.000244140625,1025,1024,ok,0,2.00390625,771072,32822,92681.90002368315,9,7,WY,0.3541360286270884,0.7497940245696544,5.684341886080802e-14,0.9992914103906372,0.36767578125,0.001956343650817871,1025,2048,4098,2048,8192,10240,12342,2048,769024,385401,0.003,0.012
star,-9,-13,0.001953125,0.0001220703125,2049,2048,ok,0,2.0039062499853055,1542144,65590,185363.8000473663,9,7,WY,0.3538447096101811,0.7497940245549803,2.888970123978146e-14,0.9992914103908531,0.36767578125,0.0009773671627044678,2049,4096,8194,4096,16384,20480,24630,4096,1538048,770425,0.005,0.022
star,-10,-3,0.0009765625,0.125,3,2,ok,0,2.001953124999949,3012,128,256.0,10,8,WY,0.5,0.7500323914659919,8.215650382226158e-15,0.9998261535805926,0.36767578125,2.0,3,4,10,4,18,22,84,4,3008,2259,0.0,0.003
star,-10,-4,0.0009765625,0.0625,5,4,ok,0,2.0019531250000395,6024,196,512.0,10,8,WY,0.3828125,0.7500323914660822,4.1300296516055823e-14,0.9998261535805955,0.36767578125,0.765625,5,8,18,8,36,44,108,8,6016,3765,0.0,0.003
star,-10,-5,0.0009765625,0.03125,9,8,ok,0,2.0019531249999263,12048,332,1024.0,10,8,WY,0.32421875,0.7500323914659692,1.4758869111627485e-14,0.9998261535805951,0.36767578125,0.32421875,9,16,34,16,72,88,156,16,12032,6777,0.0,0.003
star,-10,-6,0.0009765625,0.015625,17,16,ok,0,2.00195312499993,24096,604,2048.0,10,8,WY,0.294921875,0.7500323914659726,6.905587213168474e-14,0.9998261535806003,0.36767578125,0.1474609375,17,32,66,32,144,176,252,32,24064,12801,0.0,0.003
star,-10,-7,0.0009765625,0.0078125,33,32,ok,0,2.0019531249999405,48192,1148,4096.0,10,8,WY,0.2802734375,0.7500323914659901,5.684341886080802e-14,0.999826153580587,0.36767578125,0.070068359375,33,64,130,64,288,352,444,64,48128,24849,0.0,0.003
star,-10,-8,0.0009765625,0.00390625,65,64,ok,0,2.001953125000013,96384,2236,8192.0,10,8,WY,0.27294921875,0.7500323914660294,5.575540029667536e-13,0.9998261535806346,0.36767578125,0.03411865234375,65,128,258,128,576,704,828,128,96256,48945,0.0,0.004
star,-10,-9,0.0009765625,0.001953125,129,128,ok,0,2.0019531250004534,192768,4412,16384.0,10,8,WY,0.269287109375,0.7500323914665052,1.7114007799653148e-13,0.9998261535805777,0.36767578125,0.0168304443359375,129,256,514,256,1152,1408,1596,256,192512,97137,0.001,0.004
star,-10,-10,0.0009765625,0.0009765625,257,256,ok,0,2.001953125001593,385536,8764,32768.0,10,8,WY,0.2674560546875,0.7500323914677591,5.684341886080802e-14,0.9998261535804406,0.36767578125,0.008358001708984375,257,512,1026,512,2304,2816,3132,512,385024,193521,0.002,0.005
star,-10,-11,0.0009765625,0.00048828125,513,512,ok,0,2.001953125001481,771072,17468,65536.0,10,8,WY,0.26654052734375,0.7500323914676381,5.526725454566888e-14,0.9998261535804792,0.36767578125,0.004164695739746094,513,1024,2050,1024,4608,5632,6204,1024,770048,386289,0.003,0.011
star,-10,-12,0.0009765625,0.000244140625,1025,1024,ok,0,2.0019531250017693,1542144,34876,131072.0,10,8,WY,0.266082763671875,0.7500323914681435,0.0,0.9998261535801879,0.36767578125,0.0020787715911865234,1025,2048,4098,2048,9216,11264,12348,2048,1540096,771825,0.005,0.013
star,-10,-13,0.0009765625,0.0001220703125,2049,2048,ok,0,2.0019531250017444,3084288,69692,262144.0,10,8,WY,0.2658538818359375,0.750032391469045,2.886579864025407e-15,0.9998261535784728,0.36767578125,0.0010384917259216309,2049,4096,8194,4096,18432,22528,24636,4096,3080192,1542897,0.01,0.02
star,-11,-3,0.00048828125,0.125,3,2,ok,0,2.0009765625000235,6026,138,362.0386719675123,11,9,WY,0.3811747492333733,0.7499072470679362,2.375877272697835e-14,0.9997678329548447,0.3677978515625,2.15625,3,4,10,4,20,24,90,4,6022,4519,0.0,0.003
star,-11,-4,0.00048828125,0.0625,5,4,ok,0,2.0009765625002087,12052,210,724.0773439350246,11,9,WY,0.2900242657210449,0.7499072470681207,9.547918011776346e-14,0.9997678329548463,0.3677978515625,0.8203125,5,8,18,8,40,48,114,8,12044,7531,0.0,0.003
star,-11,-5,0.00048828125,0.03125,9,8,ok,0,2.0009765624999636,24104,354,1448.1546878700492,11,9,WY,0.24444902396488072,0.7499072470678791,3.6637359812630166e-14,0.999767832954841,0.3677978515625,0.345703125,9,16,34,16,80,96,162,16,24088,13555,0.0,0.004
star,-11,-6,0.00048828125,0.015625,17,16,ok,0,2.0009765625002265,48208,642,2896.3093757400984,11,9,WY,0.2216614030867986,0.7499072470681398,1.127986593019159e-13,0.9997678329548425,0.3677978515625,0.15673828125,17,32,66,32,160,192,258,32,48176,25603,0.0,0.003
star,-11,-7,0.00048828125,0.0078125,33,32,ok,0,2.0009765625002034,96416,1218,5792.618751480197,11,9,WY,0.21026759264775755,0.7499072470681258,9.481304630298837e-14,0.9997678329548079,0.3677978515625,0.0743408203125,33,64,130,64,320,384,450,64,96352,49699,0.0,0.005
star,-11,-8,0.00048828125,0.00390625,65,64,ok,0,2.0009765625002296,192832,2370,11585.237502960394,11,9,WY,0.20457068742823703,0.7499072470681383,1.1945999744966684e-13,0.9997678329548525,0.3677978515625,0.036163330078125,65,128,258,128,640,768,834,128,192704,97891,0.001,0.004
star,-11,-9,0.00048828125,0.001953125,129,128,ok,0,2.000976562500113,385664,4674,23170.475005920787,11,9,WY,0.20172223481847676,0.7499072470680754,0.0,0.9997678329548256,0.3677978515625,0.01782989501953125,129,256,514,256,1280,1536,1602,256,385408,194275,0.002,0.005
star,-11,-10,0.00048828125,0.0009765625,257,256,ok,0,2.0009765625001137,771328,9282,46340.950011841574,11,9,WY,0.20029800851359664,0.7499072470680617,0.0,0.9997678329547974,0.3677978515625,0.008852005004882812,257,512,1026,512,2560,3072,3138,512,770816,387043,0.004,0.007
star,-11,-11,0.00048828125,0.00048828125,513,512,ok,0,2.00097656250011,1542656,18498,92681.90002368315,11,9,WY,0.19958589536115656,0.7499072470679025,3.774758283725532e-15,0.9997678329550415,0.3677978515625,0.004410266876220703,513,1024,2050,1024,5120,6144,6210,1024,1541632,772579,0.005,0.008
star,-11,-12,0.00048828125,0.000244140625,1025,1024,ok,0,2.0009765625001137,3085312,36930,185363.8000473663,11,9,WY,0.19922983878493655,0.7499072470682517,0.0,0.9997678329542403,0.3677978515625,0.0022011995315551758,1025,2048,4098,2048,10240,12288,12354,2048,3083264,1543651,0.01,0.012
star,-11,-13,0.00048828125,0.0001220703125,2049,2048,ok,0,2.0009765625,6170624,73794,370727.6000947326,11,9,WY,0.19905181049682652,0.7499072470677262,1.141309269314661e-13,0.9997678329542068,0.3677978515625,0.001099616289138794,2049,4096,8194,4096,20480,24576,24642,4096,6166528,3085795,0.02,0.023
star,-12,-3,0.000244140625,0.125,3,2,ok,0,2.0004882812495977,12052,148,512.0,12,10,WY,0.2890625,0.7499667524522569,4.574118861455645e-14,0.9999014181337924,0.3677978515625,2.3125,3,4,10,4,22,26,96,4,12048,9039,0.0,0.003
star,-12,-4,0.000244140625,0.0625,5,4,ok,0,2.000488281250072,24104,224,1024.0,12,10,WY,0.21875,0.7499667524527278,6.505906924303417e-14,0.9999014181337977,0.3677978515625,0.875,5,8,18,8,44,52,120,8,24096,15065,0.0,0.004
star,-12,-5,0.000244140625,0.03125,9,8,ok,0,2.0004882812496345,48208,376,2048.0,12,10,WY,0.18359375,0.7499667524522868,1.4521717162097048e-13,0.9999014181338018,0.3677978515625,0.3671875,9,16,34,16,88,104,168,16,48192,27117,0.0,0.003
star,-12,-6,0.000244140625,0.015625,17,16,ok,0,2.0004882812496216,96416,680,4096.0,12,10,WY,0.166015625,0.749966752452278,3.8613556796462944e-13,0.9999014181338168,0.3677978515625,0.166015625,17,32,66,32,176,208,264,32,96384,51221,0.001,0.004
star,-12,-7,0.000244140625,0.0078125,33,32,ok,0,2.0004882812494658,192832,1288,8192.0,12,10,WY,0.1572265625,0.7499667524521123,5.127921970061209e-13,0.9999014181337968,0.3677978515625,0.07861328125,33,64,130,64,352,416,456,64,192768,99429,0.001,0.004
star,-12,-8,0.000244140625,0.00390625,65,64,ok,0,2.000488281249845,385664,2504,16384.0,12,10,WY,0.15283203125,0.7499667524525337,1.6298074001497298e-13,0.9999014181338124,0.3677978515625,0.0382080078125,65,128,258,128,704,832,840,128,385536,195845,0.001,0.004
star,-12,-9,0.000244140625,0.001953125,129,128,ok,0,2.00048828125,771328,4936,32768.0,12,10,WY,0.150634765625,0.749966752452704,0.0,0.9999014181337523,0.3677978515625,0.018829345703125,129,256,514,256,1408,1664,1608,256,771072,388677,0.003,0.008
star,-12,-10,0.000244140625,0.0009765625,257,256,ok,0,2.000488281235448,1542656,9800,65536.0,12,10,WY,0.1495361328125,0.7499667524380478,1.3651302310790925e-12,0.9999014181339163,0.3677978515625,0.00934600830078125,257,512,1026,512,2816,3328,3144,512,1542144,774341,0.007,0.008
star,-12,-11,0.000244140625,0.00048828125,513,512,ok,0,2.0004882812281597,3085312,19528,131072.0,12,10,WY,0.14898681640625,0.7499667524309892,4.616307336391401e-13,0.9999014181339734,0.3677978515625,0.0046558380126953125,513,1024,2050,1024,5632,6656,6216,1024,3084288,1545669,0.01,0.009
star,-12,-12,0.000244140625,0.000244140625,1025,1024,ok,0,2.000488281224529,6170624,38984,262144.0,12,10,WY,0.148712158203125,0.749966752427768,2.2737367544323206e-13,0.9999014181326216,0.3677978515625,0.002323627471923828,1025,2048,4098,2048,11264,13312,12360,2048,6168576,3088325,0.02,0.012
star,-12,-13,0.000244140625,0.0001220703125,2049,2048,ok,0,2.0004882812226943,12341248,77896,524288.0,12,10,WY,0.1485748291015625,0.7499667524260583,2.2766340650914735e-13,0.999901418133244,0.3677978515625,0.001160740852355957,2049,4096,8194,4096,22528,26624,24648,4096,12337152,6173637,0.042,0.022
star,-13,-3,0.0001220703125,0.125,3,2,ok,0,2.0002441406240723,24104,158,724.0773439350246,13,11,WY,0.21820873325678616,0.7499964973643067,1.887379141862766e-14,0.9999682030269342,0.3677978515625,2.46875,3,4,10,4,24,28,102,4,24100,18078,0.0,0.004
star,-13,-4,0.0001220703125,0.0625,5,4,ok,0,2.0002441406249916,48208,238,1448.1546878700492,13,11,WY,0.16434708390859212,0.74999649736523,9.103828801926284e-15,0.9999682030269254,0.3677978515625,0.9296875,5,8,18,8,48,56,126,8,48200,30130,0.0,0.003
star,-13,-5,0.0001220703125,0.03125,9,8,ok,0,2.0002441406241043,96416,398,2896.3093757400984,13,11,WY,0.13741625923449508,0.7499964973643385,4.412026299860372e-13,0.9999682030269359,0.3677978515625,0.388671875,9,16,34,16,96,112,174,16,96400,54234,0.0,0.004
star,-13,-6,0.0001220703125,0.015625,17,16,ok,0,2.0002441406253064,192832,718,5792.618751480197,13,11,WY,0.12395084689744658,0.7499964973655593,7.618350394977824e-13,0.9999682030269085,0.3677978515625,0.17529296875,17,32,66,32,192,224,270,32,192800,102442,0.001,0.004
star,-13,-7,0.0001220703125,0.0078125,33,32,ok,0,2.0002441406241513,385664,1358,11585.237502960394,13,11,WY,0.11721814072892232,0.7499964973643953,1.02873265461767e-12,0.9999682030269706,0.3677978515625,0.0828857421875,33,64,130,64,384,448,462,64,385600,198858,0.001,0.004
star,-13,-8,0.0001220703125,0.00390625,65,64,ok,0,2.0002441406236917,771328,2638,23170.475005920787,13,11,WY,0.11385178764466018,0.7499964973639628,1.4206413823103503e-12,0.999968203026911,0.3677978515625,0.040252685546875,65,128,258,128,768,896,846,128,771200,391690,0.003,0.005
star,-13,-9,0.0001220703125,0.001953125,129,128,ok,0,2.000244140621802,1542656,5198,46340.950011841574,13,11,WY,0.11216861110252913,0.7499964973619357,2.2737367544323206e-13,0.999968203026962,0.3677978515625,0.01982879638671875,129,256,514,256,1536,1792,1614,256,1542400,777354,0.007,0.007
star,-13,-10,0.0001220703125,0.0009765625,257,256,ok,0,2.0002441406215605,3085312,10318,92681.90002368315,13,11,WY,0.11132702283146359,0.749996497361836,8.526512829121202e-14,0.9999682030272599,0.3677978515625,0.009840011596679688,257,512,1026,512,3072,3584,3150,512,3084800,1548682,0.01,0.005
star,-13,-11,0.0001220703125,0.00048828125,513,512,ok,0,2.000244140621429,6170624,20558,185363.8000473663,13,11,WY,0.11090622869593082,0.7499964973615818,1.4210854715202004e-14,0.999968203026987,0.3677978515625,0.004901409149169922,513,1024,2050,1024,6144,7168,6222,1024,6169600,3091338,0.02,0.008
star,-13,-12,0.0001220703125,0.000244140625,1025,1024,ok,0,2.0002441406214184,12341248,41038,370727.6000947326,13,11,WY,0.11069583162816445,0.7499964973624078,2.842170943040401e-14,0.9999682030267948,0.3677978515625,0.0024460554122924805,1025,2048,4098,2048,12288,14336,12366,2048,12339200,6176650,0.04,0.013
star,-13,-13,0.0001220703125,0.0001220703125,2049,2048,ok,0,2.000244140621389,24682496,81998,741455.2001894652,13,11,WY,0.11059063309428126,0.749996497360355,1.4130832128153974e-14,0.999968203031069,0.3677978515625,0.0012218654155731201,2049,4096,8194,4096,24576,28672,24654,4096,24678400,12347274,0.082,0.023
star,-14,-3,6.103515625e-05,0.125,3,2,ok,0,2.0001220703111624,48210,168,1024.0,14,12,WY,0.1640625,0.7499808496280453,2.731148640577885e-14,0.9999609031048029,0.3678131103515625,2.625,3,4,10,4,26,30,108,4,48206,36157,0.0,0.003
star,-14,-4,6.103515625e-05,0.0625,5,4,ok,0,2.000122070312564,96420,252,2048.0,14,12,WY,0.123046875,0.7499808496294447,5.191402863147232e-13,0.9999609031048162,0.3678131103515625,0.984375,5,8,18,8,52,60,132,8,96412,60261,0.0,0.004
star,-14,-5,6.103515625e-05,0.03125,9,8,ok,0,2.0001220703113787,192840,420,4096.0,14,12,WY,0.1025390625,0.7499808496282747,2.431388423929093e-13,0.999960903104786,0.3678131103515625,0.41015625,9,16,34,16,104,120,180,16,192824,108469,0.001,0.004
star,-14,-6,6.103515625e-05,0.015625,17,16,ok,0,2.0001220703127482,385680,756,8192.0,14,12,WY,0.09228515625,0.7499808496296441,7.029932191926491e-13,0.9999609031048069,0.3678131103515625,0.1845703125,17,32,66,32,208,240,276,32,385648,204885,0.001,0.004
star,-14,-7,6.103515625e-05,0.0078125,33,32,ok,0,2.000122070311062,771360,1428,16384.0,14,12,WY,0.087158203125,0.7499808496279927,9.556799795973347e-13,0.9999609031047998,0.3678131103515625,0.087158203125,33,64,130,64,416,480,468,64,771296,397717,0.003,0.005
star,-14,-8,6.103515625e-05,0.00390625,65,64,ok,0,2.000122070310812,1542720,2772,32768.0,14,12,WY,0.0845947265625,0.7499808496277307,1.233457780358549e-12,0.9999609031046774,0.3678131103515625,0.04229736328125,65,128,258,128,832,960,852,128,1542592,783381,0.005,0.005
star,-14,-9,6.103515625e-05,0.001953125,129,128,ok,0,2.000122070312038,3085440,5460,65536.0,14,12,WY,0.08331298828125,0.7499808496286311,0.0,0.999960903105227,0.3678131103515625,0.0208282470703125,129,256,514,256,1664,1920,1620,256,3085184,1554709,0.01,0.005
star,-14,-10,6.103515625e-05,0.0009765625,257,256,ok,0,2.0001220703120453,6170880,10836,131072.0,14,12,WY,0.082672119140625,0.7499808496289015,0.0,0.9999609031042744,0.3678131103515625,0.010334014892578125,257,512,1026,512,3328,3840,3156,512,6170368,3097365,0.02,0.006
